data_hora,lixo1,lixo2,user
20210503044500,-2.289.836.111,-4.309.041.667,62
20210503045000,-2.289.836.111,-4.309.041.667,70
20210503045500,-2.289.836.111,-4.309.041.667,92
,,,
20210503050000,-2.289.836.111,-4.309.041.667,64
20210503050500,-2.289.836.111,-4.309.041.667,117
20210503051000,-2.289.836.111,-4.309.041.667,93
20210503051500,-2.289.836.111,-4.309.041.667,92
20210503052000,-2.289.836.111,-4.309.041.667,109
20210503052500,-2.289.836.111,-4.309.041.667,117
20210503053000,-2.289.836.111,-4.309.041.667,79
20210503053500,-2.289.836.111,-4.309.041.667,75
20210503054000,-2.289.836.111,-4.309.041.667,140
20210503054500,-2.289.836.111,-4.309.041.667,106
20210503055000,-2.289.836.111,-4.309.041.667,101
20210503055500,-2.289.836.111,-4.309.041.667,90
,,,
20210503060000,-2.289.836.111,-4.309.041.667,105
20210503060500,-2.289.836.111,-4.309.041.667,134
20210503061000,-2.289.836.111,-4.309.041.667,168
20210503061500,-2.289.836.111,-4.309.041.667,107
20210503062000,-2.289.836.111,-4.309.041.667,134
20210503062500,-2.289.836.111,-4.309.041.667,170
20210503063000,-2.289.836.111,-4.309.041.667,119
20210503063500,-2.289.836.111,-4.309.041.667,140
20210503064000,-2.289.836.111,-4.309.041.667,127
20210503064500,-2.289.836.111,-4.309.041.667,148
20210503065000,-2.289.836.111,-4.309.041.667,110
20210503065500,-2.289.836.111,-4.309.041.667,168
,,,
20210503070000,-2.289.836.111,-4.309.041.667,176
20210503070500,-2.289.836.111,-4.309.041.667,147
20210503071000,-2.289.836.111,-4.309.041.667,152
20210503071500,-2.289.836.111,-4.309.041.667,177
20210503072000,-2.289.836.111,-4.309.041.667,151
20210503072500,-2.289.836.111,-4.309.041.667,186
20210503073000,-2.289.836.111,-4.309.041.667,142
20210503073500,-2.289.836.111,-4.309.041.667,207
20210503074000,-2.289.836.111,-4.309.041.667,184
20210503074500,-2.289.836.111,-4.309.041.667,162
20210503075000,-2.289.836.111,-4.309.041.667,221
20210503075500,-2.289.836.111,-4.309.041.667,205
,,,
20210503080000,-2.289.836.111,-4.309.041.667,250
20210503080500,-2.289.836.111,-4.309.041.667,188
20210503081000,-2.289.836.111,-4.309.041.667,214
20210503081500,-2.289.836.111,-4.309.041.667,279
20210503082000,-2.289.836.111,-4.309.041.667,235
20210503082500,-2.289.836.111,-4.309.041.667,242
20210503083000,-2.289.836.111,-4.309.041.667,208
20210503083500,-2.289.836.111,-4.309.041.667,248
20210503084000,-2.289.836.111,-4.309.041.667,224
20210503084500,-2.289.836.111,-4.309.041.667,226
20210503085000,-2.289.836.111,-4.309.041.667,250
20210503085500,-2.289.836.111,-4.309.041.667,206
,,,
20210503090000,-2.289.836.111,-4.309.041.667,240
20210503090500,-2.289.836.111,-4.309.041.667,192
20210503091000,-2.289.836.111,-4.309.041.667,233
20210503091500,-2.289.836.111,-4.309.041.667,248
20210503092000,-2.289.836.111,-4.309.041.667,238
20210503092500,-2.289.836.111,-4.309.041.667,197
20210503093000,-2.289.836.111,-4.309.041.667,206
20210503093500,-2.289.836.111,-4.309.041.667,203
20210503094000,-2.289.836.111,-4.309.041.667,249
20210503094500,-2.289.836.111,-4.309.041.667,232
20210503095000,-2.289.836.111,-4.309.041.667,233
20210503095500,-2.289.836.111,-4.309.041.667,233
,,,
20210503100000,-2.289.836.111,-4.309.041.667,302
20210503100500,-2.289.836.111,-4.309.041.667,248
20210503101000,-2.289.836.111,-4.309.041.667,275
20210503101500,-2.289.836.111,-4.309.041.667,243
20210503102000,-2.289.836.111,-4.309.041.667,232
20210503102500,-2.289.836.111,-4.309.041.667,219
20210503103000,-2.289.836.111,-4.309.041.667,216
20210503103500,-2.289.836.111,-4.309.041.667,285
20210503104000,-2.289.836.111,-4.309.041.667,284
20210503104500,-2.289.836.111,-4.309.041.667,256
20210503105000,-2.289.836.111,-4.309.041.667,207
20210503105500,-2.289.836.111,-4.309.041.667,252
,,,
20210503110000,-2.289.836.111,-4.309.041.667,229
20210503110500,-2.289.836.111,-4.309.041.667,252
20210503111000,-2.289.836.111,-4.309.041.667,325
20210503111500,-2.289.836.111,-4.309.041.667,363
20210503112000,-2.289.836.111,-4.309.041.667,297
20210503112500,-2.289.836.111,-4.309.041.667,239
20210503113000,-2.289.836.111,-4.309.041.667,299
20210503113500,-2.289.836.111,-4.309.041.667,332
20210503114000,-2.289.836.111,-4.309.041.667,250
20210503114500,-2.289.836.111,-4.309.041.667,285
20210503115000,-2.289.836.111,-4.309.041.667,232
20210503115500,-2.289.836.111,-4.309.041.667,311
,,,
20210503120000,-2.289.836.111,-4.309.041.667,247
20210503120500,-2.289.836.111,-4.309.041.667,318
20210503121000,-2.289.836.111,-4.309.041.667,283
20210503121500,-2.289.836.111,-4.309.041.667,334
20210503122000,-2.289.836.111,-4.309.041.667,351
20210503122500,-2.289.836.111,-4.309.041.667,274
20210503123000,-2.289.836.111,-4.309.041.667,252
20210503123500,-2.289.836.111,-4.309.041.667,228
20210503124000,-2.289.836.111,-4.309.041.667,260
20210503124500,-2.289.836.111,-4.309.041.667,338
20210503125000,-2.289.836.111,-4.309.041.667,210
20210503125500,-2.289.836.111,-4.309.041.667,271
,,,
20210503130000,-2.289.836.111,-4.309.041.667,256
20210503130500,-2.289.836.111,-4.309.041.667,267
20210503131000,-2.289.836.111,-4.309.041.667,331
20210503131500,-2.289.836.111,-4.309.041.667,250
20210503132000,-2.289.836.111,-4.309.041.667,237
20210503132500,-2.289.836.111,-4.309.041.667,260
20210503133000,-2.289.836.111,-4.309.041.667,259
20210503133500,-2.289.836.111,-4.309.041.667,234
20210503134000,-2.289.836.111,-4.309.041.667,259
20210503134500,-2.289.836.111,-4.309.041.667,315
20210503135000,-2.289.836.111,-4.309.041.667,242
20210503135500,-2.289.836.111,-4.309.041.667,236
,,,
20210503140000,-2.289.836.111,-4.309.041.667,290
20210503140500,-2.289.836.111,-4.309.041.667,335
20210503141000,-2.289.836.111,-4.309.041.667,282
20210503141500,-2.289.836.111,-4.309.041.667,273
20210503142000,-2.289.836.111,-4.309.041.667,258
20210503142500,-2.289.836.111,-4.309.041.667,331
20210503143000,-2.289.836.111,-4.309.041.667,229
20210503143500,-2.289.836.111,-4.309.041.667,227
20210503144000,-2.289.836.111,-4.309.041.667,259
20210503144500,-2.289.836.111,-4.309.041.667,257
20210503145000,-2.289.836.111,-4.309.041.667,232
20210503145500,-2.289.836.111,-4.309.041.667,236
,,,
20210503150000,-2.289.836.111,-4.309.041.667,225
20210503150500,-2.289.836.111,-4.309.041.667,320
20210503151000,-2.289.836.111,-4.309.041.667,247
20210503151500,-2.289.836.111,-4.309.041.667,303
20210503152000,-2.289.836.111,-4.309.041.667,306
20210503152500,-2.289.836.111,-4.309.041.667,267
20210503153000,-2.289.836.111,-4.309.041.667,332
20210503153500,-2.289.836.111,-4.309.041.667,318
20210503154000,-2.289.836.111,-4.309.041.667,229
20210503154500,-2.289.836.111,-4.309.041.667,224
20210503155000,-2.289.836.111,-4.309.041.667,226
20210503155500,-2.289.836.111,-4.309.041.667,236
,,,
20210503160000,-2.289.836.111,-4.309.041.667,230
20210503160500,-2.289.836.111,-4.309.041.667,291
20210503161000,-2.289.836.111,-4.309.041.667,198
20210503161500,-2.289.836.111,-4.309.041.667,240
20210503162000,-2.289.836.111,-4.309.041.667,237
20210503162500,-2.289.836.111,-4.309.041.667,270
20210503163000,-2.289.836.111,-4.309.041.667,239
20210503163500,-2.289.836.111,-4.309.041.667,296
20210503164000,-2.289.836.111,-4.309.041.667,252
20210503164500,-2.289.836.111,-4.309.041.667,246
20210503165000,-2.289.836.111,-4.309.041.667,277
20210503165500,-2.289.836.111,-4.309.041.667,257
,,,
20210503170000,-2.289.836.111,-4.309.041.667,272
20210503170500,-2.289.836.111,-4.309.041.667,301
20210503171000,-2.289.836.111,-4.309.041.667,267
20210503171500,-2.289.836.111,-4.309.041.667,298
20210503172000,-2.289.836.111,-4.309.041.667,271
20210503172500,-2.289.836.111,-4.309.041.667,252
20210503173000,-2.289.836.111,-4.309.041.667,269
20210503173500,-2.289.836.111,-4.309.041.667,276
20210503174000,-2.289.836.111,-4.309.041.667,221
20210503174500,-2.289.836.111,-4.309.041.667,268
20210503175000,-2.289.836.111,-4.309.041.667,288
20210503175500,-2.289.836.111,-4.309.041.667,302
,,,
20210503180000,-2.289.836.111,-4.309.041.667,271
20210503180500,-2.289.836.111,-4.309.041.667,317
20210503181000,-2.289.836.111,-4.309.041.667,303
20210503181500,-2.289.836.111,-4.309.041.667,311
20210503182000,-2.289.836.111,-4.309.041.667,274
20210503182500,-2.289.836.111,-4.309.041.667,249
20210503183000,-2.289.836.111,-4.309.041.667,296
20210503183500,-2.289.836.111,-4.309.041.667,295
20210503184000,-2.289.836.111,-4.309.041.667,336
20210503184500,-2.289.836.111,-4.309.041.667,325
20210503185000,-2.289.836.111,-4.309.041.667,317
20210503185500,-2.289.836.111,-4.309.041.667,279
,,,
20210503190000,-2.289.836.111,-4.309.041.667,288
20210503190500,-2.289.836.111,-4.309.041.667,260
20210503191000,-2.289.836.111,-4.309.041.667,269
20210503191500,-2.289.836.111,-4.309.041.667,294
20210503192000,-2.289.836.111,-4.309.041.667,272
20210503192500,-2.289.836.111,-4.309.041.667,249
20210503193000,-2.289.836.111,-4.309.041.667,272
20210503193500,-2.289.836.111,-4.309.041.667,284
20210503194000,-2.289.836.111,-4.309.041.667,267
20210503194500,-2.289.836.111,-4.309.041.667,291
20210503195000,-2.289.836.111,-4.309.041.667,264
20210503195500,-2.289.836.111,-4.309.041.667,347
,,,
20210503200000,-2.289.836.111,-4.309.041.667,214
20210503200500,-2.289.836.111,-4.309.041.667,295
20210503201000,-2.289.836.111,-4.309.041.667,328
20210503201500,-2.289.836.111,-4.309.041.667,283
20210503202000,-2.289.836.111,-4.309.041.667,263
20210503202500,-2.289.836.111,-4.309.041.667,314
20210503203000,-2.289.836.111,-4.309.041.667,251
20210503203500,-2.289.836.111,-4.309.041.667,214
20210503204000,-2.289.836.111,-4.309.041.667,189
20210503204500,-2.289.836.111,-4.309.041.667,186
20210503205000,-2.289.836.111,-4.309.041.667,227
20210503205500,-2.289.836.111,-4.309.041.667,286
,,,
20210503210000,-2.289.836.111,-4.309.041.667,220
20210503210500,-2.289.836.111,-4.309.041.667,271
20210503211000,-2.289.836.111,-4.309.041.667,262
20210503211500,-2.289.836.111,-4.309.041.667,214
20210503212000,-2.289.836.111,-4.309.041.667,246
20210503212500,-2.289.836.111,-4.309.041.667,247
20210503213000,-2.289.836.111,-4.309.041.667,204
20210503213500,-2.289.836.111,-4.309.041.667,237
20210503214000,-2.289.836.111,-4.309.041.667,200
20210503214500,-2.289.836.111,-4.309.041.667,175
20210503215000,-2.289.836.111,-4.309.041.667,212
20210503215500,-2.289.836.111,-4.309.041.667,235
,,,
20210503220000,-2.289.836.111,-4.309.041.667,212
20210503220500,-2.289.836.111,-4.309.041.667,202
20210503221000,-2.289.836.111,-4.309.041.667,221
20210503221500,-2.289.836.111,-4.309.041.667,216
20210503222000,-2.289.836.111,-4.309.041.667,202
20210503222500,-2.289.836.111,-4.309.041.667,164
20210503223000,-2.289.836.111,-4.309.041.667,165
20210503223500,-2.289.836.111,-4.309.041.667,191
20210503224000,-2.289.836.111,-4.309.041.667,163
20210503224500,-2.289.836.111,-4.309.041.667,143
20210503225000,-2.289.836.111,-4.309.041.667,70
20210503225500,-2.289.836.111,-4.309.041.667,74
,,,
20210503230000,-2.289.836.111,-4.309.041.667,81
20210503230500,-2.289.836.111,-4.309.041.667,83
20210503231000,-2.289.836.111,-4.309.041.667,65
20210503231500,-2.289.836.111,-4.309.041.667,69
20210503232000,-2.289.836.111,-4.309.041.667,72
20210503232500,-2.289.836.111,-4.309.041.667,59
20210503233000,-2.289.836.111,-4.309.041.667,53
20210503233500,-2.289.836.111,-4.309.041.667,44
20210503234000,-2.289.836.111,-4.309.041.667,31
20210503234500,-2.289.836.111,-4.309.041.667,21
,,,
20210504000000,-2.289.836.111,-4.309.041.667,130
20210504000500,-2.289.836.111,-4.309.041.667,145
20210504001000,-2.289.836.111,-4.309.041.667,125
20210504001500,-2.289.836.111,-4.309.041.667,133
20210504002000,-2.289.836.111,-4.309.041.667,124
20210504002500,-2.289.836.111,-4.309.041.667,123
20210504003000,-2.289.836.111,-4.309.041.667,144
20210504003500,-2.289.836.111,-4.309.041.667,152
20210504004000,-2.289.836.111,-4.309.041.667,115
20210504004500,-2.289.836.111,-4.309.041.667,104
20210504005000,-2.289.836.111,-4.309.041.667,124
20210504005500,-2.289.836.111,-4.309.041.667,103
,,,
20210504010000,-2.289.836.111,-4.309.041.667,101
20210504010500,-2.289.836.111,-4.309.041.667,137
20210504011000,-2.289.836.111,-4.309.041.667,100
20210504011500,-2.289.836.111,-4.309.041.667,113
20210504012000,-2.289.836.111,-4.309.041.667,130
20210504012500,-2.289.836.111,-4.309.041.667,98
20210504013000,-2.289.836.111,-4.309.041.667,128
20210504013500,-2.289.836.111,-4.309.041.667,127
20210504014000,-2.289.836.111,-4.309.041.667,93
20210504014500,-2.289.836.111,-4.309.041.667,116
20210504015000,-2.289.836.111,-4.309.041.667,128
20210504015500,-2.289.836.111,-4.309.041.667,100
,,,
20210504020000,-2.289.836.111,-4.309.041.667,85
20210504020500,-2.289.836.111,-4.309.041.667,118
20210504021000,-2.289.836.111,-4.309.041.667,96
20210504021500,-2.289.836.111,-4.309.041.667,100
20210504022000,-2.289.836.111,-4.309.041.667,107
20210504022500,-2.289.836.111,-4.309.041.667,92
20210504023000,-2.289.836.111,-4.309.041.667,127
20210504023500,-2.289.836.111,-4.309.041.667,114
20210504024000,-2.289.836.111,-4.309.041.667,81
20210504024500,-2.289.836.111,-4.309.041.667,89
20210504025000,-2.289.836.111,-4.309.041.667,110
20210504025500,-2.289.836.111,-4.309.041.667,80
,,,
20210504030000,-2.289.836.111,-4.309.041.667,82
20210504030500,-2.289.836.111,-4.309.041.667,101
20210504031000,-2.289.836.111,-4.309.041.667,93
20210504031500,-2.289.836.111,-4.309.041.667,90
20210504032000,-2.289.836.111,-4.309.041.667,81
20210504032500,-2.289.836.111,-4.309.041.667,85
20210504033000,-2.289.836.111,-4.309.041.667,104
20210504033500,-2.289.836.111,-4.309.041.667,121
20210504034000,-2.289.836.111,-4.309.041.667,93
20210504034500,-2.289.836.111,-4.309.041.667,89
20210504035000,-2.289.836.111,-4.309.041.667,113
20210504035500,-2.289.836.111,-4.309.041.667,93
,,,
20210504040000,-2.289.836.111,-4.309.041.667,98
20210504040500,-2.289.836.111,-4.309.041.667,100
20210504041000,-2.289.836.111,-4.309.041.667,95
20210504041500,-2.289.836.111,-4.309.041.667,79
20210504042000,-2.289.836.111,-4.309.041.667,99
20210504042500,-2.289.836.111,-4.309.041.667,97
20210504043000,-2.289.836.111,-4.309.041.667,96
20210504043500,-2.289.836.111,-4.309.041.667,105
20210504044000,-2.289.836.111,-4.309.041.667,88
20210504044500,-2.289.836.111,-4.309.041.667,88
20210504045000,-2.289.836.111,-4.309.041.667,107
20210504045500,-2.289.836.111,-4.309.041.667,90
,,,
20210504050000,-2.289.836.111,-4.309.041.667,82
20210504050500,-2.289.836.111,-4.309.041.667,107
20210504051000,-2.289.836.111,-4.309.041.667,82
20210504051500,-2.289.836.111,-4.309.041.667,101
20210504052000,-2.289.836.111,-4.309.041.667,111
20210504052500,-2.289.836.111,-4.309.041.667,104
20210504053000,-2.289.836.111,-4.309.041.667,117
20210504053500,-2.289.836.111,-4.309.041.667,133
20210504054000,-2.289.836.111,-4.309.041.667,115
20210504054500,-2.289.836.111,-4.309.041.667,117
20210504055000,-2.289.836.111,-4.309.041.667,127
20210504055500,-2.289.836.111,-4.309.041.667,91
,,,
20210504060000,-2.289.836.111,-4.309.041.667,105
20210504060500,-2.289.836.111,-4.309.041.667,163
20210504061000,-2.289.836.111,-4.309.041.667,107
20210504061500,-2.289.836.111,-4.309.041.667,157
20210504062000,-2.289.836.111,-4.309.041.667,106
20210504062500,-2.289.836.111,-4.309.041.667,131
20210504063000,-2.289.836.111,-4.309.041.667,166
20210504063500,-2.289.836.111,-4.309.041.667,147
20210504064000,-2.289.836.111,-4.309.041.667,130
20210504064500,-2.289.836.111,-4.309.041.667,130
20210504065000,-2.289.836.111,-4.309.041.667,150
20210504065500,-2.289.836.111,-4.309.041.667,145
,,,
20210504070000,-2.289.836.111,-4.309.041.667,170
20210504070500,-2.289.836.111,-4.309.041.667,218
20210504071000,-2.289.836.111,-4.309.041.667,149
20210504071500,-2.289.836.111,-4.309.041.667,174
20210504072000,-2.289.836.111,-4.309.041.667,140
20210504072500,-2.289.836.111,-4.309.041.667,163
20210504073000,-2.289.836.111,-4.309.041.667,223
20210504073500,-2.289.836.111,-4.309.041.667,164
20210504074000,-2.289.836.111,-4.309.041.667,183
20210504074500,-2.289.836.111,-4.309.041.667,195
20210504075000,-2.289.836.111,-4.309.041.667,193
20210504075500,-2.289.836.111,-4.309.041.667,199
,,,
20210504080000,-2.289.836.111,-4.309.041.667,255
20210504080500,-2.289.836.111,-4.309.041.667,244
20210504081000,-2.289.836.111,-4.309.041.667,249
20210504081500,-2.289.836.111,-4.309.041.667,223
20210504082000,-2.289.836.111,-4.309.041.667,168
20210504082500,-2.289.836.111,-4.309.041.667,214
20210504083000,-2.289.836.111,-4.309.041.667,232
20210504083500,-2.289.836.111,-4.309.041.667,265
20210504084000,-2.289.836.111,-4.309.041.667,197
20210504084500,-2.289.836.111,-4.309.041.667,226
20210504085000,-2.289.836.111,-4.309.041.667,266
20210504085500,-2.289.836.111,-4.309.041.667,214
,,,
20210504090000,-2.289.836.111,-4.309.041.667,244
20210504090500,-2.289.836.111,-4.309.041.667,255
20210504091000,-2.289.836.111,-4.309.041.667,264
20210504091500,-2.289.836.111,-4.309.041.667,279
20210504092000,-2.289.836.111,-4.309.041.667,256
20210504092500,-2.289.836.111,-4.309.041.667,200
20210504093000,-2.289.836.111,-4.309.041.667,269
20210504093500,-2.289.836.111,-4.309.041.667,219
20210504094000,-2.289.836.111,-4.309.041.667,174
20210504094500,-2.289.836.111,-4.309.041.667,245
20210504095000,-2.289.836.111,-4.309.041.667,249
20210504095500,-2.289.836.111,-4.309.041.667,233
,,,
20210504100000,-2.289.836.111,-4.309.041.667,240
20210504100500,-2.289.836.111,-4.309.041.667,197
20210504101000,-2.289.836.111,-4.309.041.667,262
20210504101500,-2.289.836.111,-4.309.041.667,229
20210504102000,-2.289.836.111,-4.309.041.667,310
20210504102500,-2.289.836.111,-4.309.041.667,294
20210504103000,-2.289.836.111,-4.309.041.667,241
20210504103500,-2.289.836.111,-4.309.041.667,303
20210504104000,-2.289.836.111,-4.309.041.667,289
20210504104500,-2.289.836.111,-4.309.041.667,310
20210504105000,-2.289.836.111,-4.309.041.667,277
20210504105500,-2.289.836.111,-4.309.041.667,314
,,,
20210504110000,-2.289.836.111,-4.309.041.667,349
20210504110500,-2.289.836.111,-4.309.041.667,310
20210504111000,-2.289.836.111,-4.309.041.667,355
20210504111500,-2.289.836.111,-4.309.041.667,306
20210504112000,-2.289.836.111,-4.309.041.667,304
20210504112500,-2.289.836.111,-4.309.041.667,292
20210504113000,-2.289.836.111,-4.309.041.667,296
20210504113500,-2.289.836.111,-4.309.041.667,333
20210504114000,-2.289.836.111,-4.309.041.667,273
20210504114500,-2.289.836.111,-4.309.041.667,325
20210504115000,-2.289.836.111,-4.309.041.667,316
20210504115500,-2.289.836.111,-4.309.041.667,355
,,,
20210504120000,-2.289.836.111,-4.309.041.667,341
20210504120500,-2.289.836.111,-4.309.041.667,369
20210504121000,-2.289.836.111,-4.309.041.667,313
20210504121500,-2.289.836.111,-4.309.041.667,247
20210504122000,-2.289.836.111,-4.309.041.667,338
20210504122500,-2.289.836.111,-4.309.041.667,350
20210504123000,-2.289.836.111,-4.309.041.667,336
20210504123500,-2.289.836.111,-4.309.041.667,329
20210504124000,-2.289.836.111,-4.309.041.667,286
20210504124500,-2.289.836.111,-4.309.041.667,262
20210504125000,-2.289.836.111,-4.309.041.667,323
